"JARAS_NEV","MEGYE_NEV","EV","LAKAS","SZJA","MUNKA","BERUHAZAS","CSOK","X","Y","CSOKTREND","MEGYE_SZH","BALATON","BUNOZES","SERTETT","PEDAGOGUS","ORVOS","GYORVOS","ATLAGAR","HO_SZAM","HGYO_SZAM","HO_APOLO_SZAM","HO_SZOLG_SZAM","HGYO_SZOLG_SZAM","FHO_SZOLG_SZAM","FGYHO_SZOLG_SZAM","HO_HELY_SZOLG_SZAM","HGYO_HELY_SZOLG_SZAM","HO_TMED_SZAM","HGYO_TMED_SZAMA","HO_FORG_OSSZ","HGYO_FORG_OSSZ","HGYO_FORG_RB","HGYO_FORG_RK","HO_FORG_RB","HO_FORG_RK","VEDONO"
"Miskolci","Borsod-Abaúj-Zemplén",2015,2.4241411,948.66331577,58.4,432,0,20.780183701761,48.0782963745293,"nincs",1,0,3185.2378166,2272.84126055,9.63722898,11417.28682171,6940.93333333,6.6752355,5.41468512976356,1.84686934658602,6.42206840971957,5.62455664642106,1.88884364991752,4.95296779311705,0.671588853304007,0.209871516657502,0.0419743033315005,NA,NA,61821.0131757338,13110.3378511675,12795.9922935179,314.345557649607,60483.7118715922,1337.3013041416,5.87640246641006
"Miskolci","Borsod-Abaúj-Zemplén",2016,2.52587974,1030.40806915,61.3,330,95,20.780183701761,48.0782963745293,"magas",1,0,2802.88455467,2029.54437339,9.45884227,11549.14396887,7322.98876404,7.22031627,5.40446966530288,1.90000886670804,6.20669563124628,5.65780418086395,1.90000886670804,4.98224547270109,0.67555870816286,0.253334515561073,NA,NA,NA,62660.8146393572,13759.1464315722,13449.149429364,309.997002208233,61012.9158380517,1647.89880130552,6.03780595420556
"Miskolci","Borsod-Abaúj-Zemplén",2017,6.35943528,1172.09701254,62.9,392,97,20.780183701761,48.0782963745293,"magas",1,0,2751.93962776,1822.19018951,9.28746015,11218.94573643,6951.57303371,8.1880142,5.53429346229656,1.87314547954653,6.17286578486924,5.6620079268111,1.91571696771804,4.98086411606691,0.681143810744192,0.127714464514536,0.042571488171512,NA,NA,61611.3308272917,13169.2770084164,12819.9779479691,349.299060447256,60448.7886283041,1162.54219898765,6.08772280852622
"Miskolci","Borsod-Abaúj-Zemplén",2018,14.90879576,1327.05476657,64.2,695,100,20.780183701761,48.0782963745293,"magas",1,0,2063.73616985,1411.42295698,9.27545552,11389.49612403,6835.44827586,9.6261364,5.48694492907695,1.84327056211179,6.47288034602046,5.70127871536902,1.8861373193702,5.0154105992344,0.685868116134619,0.214333786292068,0.0428667572584137,NA,NA,62981.768768138,12746.0873367312,12396.6803983179,349.40693841333,61866.4186110313,1115.35015710667,5.9584792589195
"Miskolci","Borsod-Abaúj-Zemplén",2019,7.91564674,1493.33574832,65.1,1048,93,20.780183701761,48.0782963745293,"magas",1,0,1798.22844384,1157.6633355,9.40186404,11579.9296875,6902.9047619,12.33821849,5.52626920702354,1.77013310537473,6.51927070516059,5.7421390979229,1.89965503991434,5.05135544704496,0.690783650877943,0.215869890899357,0.129521934539614,NA,NA,63993.808851529,12517.0861018647,12146.9987609068,370.087340957858,62950.8550606378,1042.95379089115,6.30340081426123
"Miskolci","Borsod-Abaúj-Zemplén",2020,7.54133104,1582.55245174,66.1,1018,92,20.780183701761,48.0782963745293,"magas",1,0,1910.03712155,1272.9246712,9.55196937,11604.9296875,5992.2962963,13.23781581,5.56918846481839,1.74037139525575,6.56990201709045,5.78673488922536,1.91440853478132,5.09058633112306,0.696148558102299,0.217546424406968,0.174037139525575,NA,NA,64630.0405506535,10559.1813292957,10317.5307610644,241.650568231261,63943.1594702309,686.881080422562,6.2218277380393
"Miskolci","Borsod-Abaúj-Zemplén",2021,10.37689586,1791.00550588,66.6,1125,91,20.780183701761,48.0782963745293,"magas",1,0,1805.22960524,1118.69067218,9.34942403,11508.98054475,5933.825,15.92512314,5.68412147276028,1.76251828612722,6.65350653013025,5.860373301373,1.93877011473994,5.15536598692211,0.705007314450887,0.176251828612722,0.176251828612722,10407.6704795812,4166.10853587606,75572.5540652484,14624.5836050549,10366.2953628144,92.1797063644535,64577.8768704725,587.00671519467,6.34506583005799
"Mohácsi","Baranya",2012,5.41912666,606.77700478,50.5,258,0,18.6643690449142,46.0124086051429,"nincs",0,0,2549.84170446,1525.91198197,9.31660232,NA,NA,5.2955821,4.87092060399416,1.4326237070571,6.01701956963984,5.443970086817,1.4326237070571,2.00567318987995,3.43829689693705,0.573049482822842,NA,NA,NA,67849.6318157073,7202.6589496003,6933.32569267356,269.333256926736,66367.1528036446,1482.47901206269,6.01701956963984
"Mohácsi","Baranya",2013,0.57626093,636.18632164,55.2,272,0,18.6643690449142,46.0124086051429,"nincs",0,0,2086.06457004,1483.8718972,8.57608696,NA,NA,5.60407915,5.21557719054242,1.44877144181734,5.79508576726936,5.50533147890589,1.44877144181734,2.02828001854427,3.47705146036161,0.289754288363468,NA,NA,NA,68118.625405656,7023.06444135373,6767.79091330552,255.273528048215,66838.4909596662,1280.1344459898,5.21557719054242
"Mohácsi","Baranya",2014,3.49874628,688.99709036,58.2,336,0,18.6643690449142,46.0124086051429,"nincs",0,0,2189.63204852,1586.09831477,8.36690647,NA,NA,5.53071694,5.28107029691351,1.46696397136486,6.4546414740054,5.57446309118648,1.46696397136486,2.05374955991081,3.52071353127567,0.293392794272973,NA,NA,NA,67654.6180025818,6377.77256190588,6071.4704846849,306.302077220983,66980.6947541368,673.923248445018,6.16124867973243
"Mohácsi","Baranya",2015,2.06252394,737.08063728,61.3,338,0,18.6643690449142,46.0124086051429,"nincs",0,0,1487.96369958,825.009576,8.2455516,12953.72222222,4669.2,5.86705003,5.32638929987572,1.47955258329881,6.51003136651477,5.62229981653548,1.47955258329881,2.07137361661833,3.55092619991714,0.295910516659762,NA,NA,NA,68996.5674380068,6908.32692193881,6636.68106764514,271.645854293662,68338.7583594721,657.809078534651,6.214120849855
"Mohácsi","Baranya",2016,1.7832729,816.63837952,63.2,294,84,18.6643690449142,46.0124086051429,"alacsony",0,0,1411.75771266,820.30553409,7.65436242,13087.83333333,5145,5.68543355,5.37345513164965,1.49262642545824,6.56755627201624,5.6719804167413,1.49262642545824,2.08967699564153,3.58230342109977,0.298525285091647,NA,NA,NA,70326.8851871753,7679.56295898262,7128.78380798854,550.779150994089,69608.3348259598,718.550361215595,5.6719804167413
"Mohácsi","Baranya",2017,3.89624013,940.61551,64.5,294,88,18.6643690449142,46.0124086051429,"magas",0,0,1282.76213454,779.24802566,7.95121951,13423.25714286,4564,6.58234934,5.11539734601149,1.50452863117985,6.92083170342732,5.71720879848344,1.50452863117985,2.10634008365179,3.61086871483164,0.601811452471941,NA,NA,NA,70684.8614329131,6866.66867270484,6342.49089760178,524.17777510306,70080.341828905,604.519604008064,5.41630307224746
"Mohácsi","Baranya",2018,3.92287033,1051.24168126,66.7,445,70,18.6643690449142,46.0124086051429,"alacsony",0,0,1137.63239687,811.73239989,7.83216783,13941.76470588,4532.6,7.0389317,5.14449992434559,1.51308821304282,6.96020577999697,5.74973520956272,1.51308821304282,2.11832349825995,3.63141171130277,0.605235285217128,NA,NA,NA,71723.4074746558,6858.22363443789,6443.33484642155,414.888788016341,71147.2234831291,576.183991526706,5.14449992434559
"Mohácsi","Baranya",2019,6.67617516,1180.90635929,66.3,494,72,18.6643690449142,46.0124086051429,"alacsony",0,0,1256.33477984,880.0412709,8.03832753,13842,4551.6,7.96762391,5.17330574236937,1.52156051246158,7.30349045981559,5.78192994735401,1.52156051246158,2.13018471744621,3.65174522990779,0.608624204984632,NA,NA,NA,71608.8980858769,6925.53482852013,6511.97468123307,413.560147287058,71156.9946136758,451.903472201089,6.08624204984632
"Mohácsi","Baranya",2020,15.8423081,1262.87807754,64.5,541,73,18.6643690449142,46.0124086051429,"alacsony",0,0,1529.39205143,974.91126784,8.04081633,14113.81818182,3651.33333333,9.45314805,4.88013176355762,1.2200329408894,7.62520588055877,5.79515646922467,1.52504117611175,2.13505764655646,3.66009882266821,0.915024705667053,0.305008235222351,NA,NA,71029.7078021107,5011.59031293845,4919.17281766608,92.4174952723723,70709.144146892,320.563655218691,5.18513999877997
"Mohácsi","Baranya",2021,15.57037964,1375.17207728,67.4,717,69,18.6643690449142,46.0124086051429,"alacsony",0,0,1431.86432399,772.41295089,8.27208481,13209.9375,5254.5,10.92252639,4.88952724383461,1.22238181095865,7.63988631849158,5.8063136020536,1.52797726369832,2.13916816917764,3.66714543287596,0.91678635821899,0.305595452739663,14501.1154234025,1195.7950065703,79091.464719005,7618.80023225254,6297.0998991535,125.905326528741,64377.9604559484,212.388839654066,4.88952724383461
"Monori","Pest",2012,19.6433968,749.52450574,58.9,286,0,19.4685788468768,47.3299421980072,"nincs",0,0,3158.05379269,2014.20368691,12.59908884,NA,NA,8.40972366,3.62357133151148,1.35883924931681,3.92553560913744,3.62357133151148,1.35883924931681,2.56669635982063,1.05687497169085,NA,NA,NA,NA,49485.754835203,12739.4199266227,11575.8005827911,1163.61934383162,45094.4393278275,4391.31550737548,4.52946416438935
"Monori","Pest",2013,10.393836,779.96543453,60.6,328,0,19.4685788468768,47.3299421980072,"nincs",0,0,2862.07078353,2267.06133116,11.91792657,NA,NA,8.94454676,3.60696143557065,1.35261053833899,4.05783161501698,3.60696143557065,1.35261053833899,2.55493101686254,1.05203041870811,NA,NA,NA,NA,47898.0432234212,12409.2999489014,11322.7028164357,1086.59713246566,43808.0495356037,4089.99368781749,4.35841173464787
"Monori","Pest",2014,25.06378508,838.42870349,63.9,340,0,19.4685788468768,47.3299421980072,"nincs",0,0,2371.30421732,1793.48641753,11.13877551,NA,NA,8.96666325,3.74689008123258,1.49875603249303,4.34639249422979,3.74689008123258,1.49875603249303,2.54788525523815,1.19900482599442,NA,NA,NA,NA,48798.1475375438,13738.6469230539,12853.181859057,885.465063996883,45142.3818230868,3655.765714457,4.04664128773118
"Monori","Pest",2015,21.63307324,898.46418013,65.4,400,0,19.4685788468768,47.3299421980072,"nincs",0,0,1803.75072732,1315.88762737,11.01810865,12583.88,9612.94736842,9.86399689,3.71294481078833,1.3366601318838,4.0099803956514,3.71294481078833,1.48517792431533,2.52480247133607,1.18814233945227,NA,0.148517792431533,NA,NA,46723.2519455831,13563.0903582249,12730.6481316462,832.442226578744,43959.0387928474,2764.2131527357,3.71294481078833
"Monori","Pest",2016,36.12983144,1008.44674944,68.1,379,88,19.4685788468768,47.3299421980072,"magas",0,0,1489.43386766,1042.60370736,11.11764706,12119.04,9120.52631579,11.40095725,3.66085810513984,1.46434324205594,4.53946405037341,3.66085810513984,1.46434324205594,2.48938351149509,1.17147459364475,NA,NA,NA,NA,44366.085810514,12687.8020207937,12055.3521745497,632.44984624396,42710.6457753697,1655.44003514424,4.24659540196222
"Monori","Pest",2017,37.23230193,1165.24712187,69.2,513,79,19.4685788468768,47.3299421980072,"alacsony",0,0,1479.11136967,916.26368033,11.27291242,12112.57142857,8807.7,12.38141723,3.46695557963164,1.44456482484651,4.18923799205489,3.61141206211629,1.44456482484651,2.45576020223908,1.15565185987721,0.144456482484652,NA,NA,NA,42868.6168291802,12723.2936078006,12111.2314915132,612.062116287468,41616.9014084507,1251.71542072951,4.18923799205489
"Monori","Pest",2018,41.15521395,1345.44292677,70.6,694,72,19.4685788468768,47.3299421980072,"alacsony",0,0,1332.16702994,678.2723414,10.9743083,12590,8384.6,15.57218831,3.41651600780104,1.42354833658377,4.12829017609293,3.55887084145942,1.42354833658377,2.42003217219241,1.13883866926701,0.142354833658377,NA,NA,NA,43013.9365382152,11935.8833829203,11373.866499637,562.016883283272,41807.6216777941,1206.31486042109,4.41299984340968
"Monori","Pest",2019,43.49330302,1566.07633514,72,769,52,19.4685788468768,47.3299421980072,"nincs",0,0,1111.33861937,677.8177094,11.04545455,12644.83333333,8655.66666667,20.13861037,3.36209794912025,1.12069931637342,4.34270985094699,3.50218536366693,1.40087414546677,2.38148604729351,1.12069931637342,0.140087414546677,0.280174829093354,NA,NA,42513.1682169674,10912.9496806007,10423.3441667601,489.605513840637,41455.0879748963,1058.08024207105,4.20262243640031
"Monori","Pest",2020,49.00152434,1730.72885742,74.7,811,58,19.4685788468768,47.3299421980072,"nincs",0,0,1084.43714371,645.92918444,11.88842975,13892.62222222,8144.5,23.42505048,2.90516704710521,1.10673030365913,4.15023863872173,3.45853219893477,1.38341287957391,2.35180189527564,1.10673030365913,0.553365151829564,0.276682575914782,NA,NA,43243.2731548731,9013.76495815176,8814.13847962925,199.626478522515,42544.9263332642,698.346821608909,3.73521477484955
"Monori","Pest",2021,17.95565912,1959.02294188,75.7,1136,55,19.4685788468768,47.3299421980072,"nincs",0,0,1004.69451393,549.63506151,11.59,14360.95454545,6976.77777778,31.34537413,3.12372674181719,1.35814206165965,4.34605459731088,3.39535515414912,1.49395626782561,2.3088415048214,1.08651364932772,0.27162841233193,0.135814206165965,9693.33152247725,4036.12657884015,52602.6076327584,12564.0363982073,8483.2269455385,44.6828738286025,42502.7841912264,406.491919054733,4.21024039114491
"Mórahalmi","Csongrád-Csanád",2012,12.85994821,527.7178412,55.4,336,0,19.8281154653442,46.2707581233739,"nincs",0,0,2950.83676555,1755.20914794,9.6588785,NA,NA,4.60718893,5.91489509759577,1.73967502870464,6.61076510907762,5.91489509759577,1.73967502870464,3.47935005740928,2.43554504018649,NA,NA,NA,NA,72021.154448349,11102.2580981873,10835.0440137782,267.214084409032,68814.5854354407,3206.56901290839,5.21902508611391
"Mórahalmi","Csongrád-Csanád",2013,0.69670632,559.2186583,56.2,397,0,19.8281154653442,46.2707581233739,"nincs",0,0,2003.0306725,1598.94100639,9.35616438,NA,NA,4.94756545,5.92912946428571,1.74386160714286,6.62667410714286,5.92912946428571,1.74386160714286,3.48772321428571,2.44140625,NA,NA,NA,NA,72332.2405133929,11201.8694196429,10918.6662946429,283.203125,69418.2477678571,2913.99274553571,5.58035714285714
"Mórahalmi","Csongrád-Csanád",2014,11.51611384,607.95324492,62.4,478,0,19.8281154653442,46.2707581233739,"nincs",0,0,1905.39337998,1186.50869816,9.03139013,NA,NA,5.09940556,5.93596145116799,1.74587101504941,6.63430985718775,5.93596145116799,1.74587101504941,3.49174203009882,2.44421942106917,NA,NA,NA,NA,72253.9194804288,11502.4965955515,11345.7173784001,156.779217151437,70383.0441007018,1870.87537972695,5.58678724815811
"Mórahalmi","Csongrád-Csanád",2015,6.63234139,655.89865251,63.1,496,0,19.8281154653442,46.2707581233739,"nincs",0,0,3483.7245833,966.92556069,8.91964286,12222.17647059,6981,5.49044578,5.93243997766611,1.74483528754886,6.97934115019542,5.93243997766611,1.74483528754886,3.48967057509771,2.4427694025684,NA,NA,NA,NA,72507.3283082077,12180.6951423786,11997.1384701284,183.55667225014,70818.6767169179,1688.65159128978,5.58347292015634
"Mórahalmi","Csongrád-Csanád",2016,1.74767123,724.35130581,67.3,301,0,19.8281154653442,46.2707581233739,"nincs",0,0,8794.28161974,831.89150457,8.89427313,12569.03030303,6911.2,6.2013915,5.60165248748381,1.75051640233869,7.00206560935476,5.95175576795155,1.75051640233869,3.50103280467738,2.45072296327417,0.350103280467738,NA,NA,NA,72607.5692329237,12098.1689598432,12010.9932430067,87.1757168364668,70102.580261177,2504.98897174666,5.60165248748381
"Mórahalmi","Csongrád-Csanád",2017,8.06649598,821.09044715,67.4,478,0,19.8281154653442,46.2707581233739,"nincs",0,0,2546.2069933,708.44877775,8.76211454,12238.78787879,6546.6,6.97944279,5.97266626848891,1.75666654955556,7.02666619822225,5.97266626848891,1.75666654955556,3.51333309911113,2.45933316937779,NA,NA,NA,NA,70948.2486034501,11500.1932333204,11322.4185785054,177.774654815023,69684.8540210097,1263.39458244036,5.6213329585778
"Mórahalmi","Csongrád-Csanád",2018,7.02802425,955.52443736,68.2,509,0,19.8281154653442,46.2707581233739,"nincs",0,0,1156.10998858,629.00817008,8.58590308,12366.42424242,6781,8.07820039,5.62350625615071,1.7573457050471,7.02938282018839,5.97497539716013,1.7573457050471,3.51469141009419,2.46028398706594,0.351469141009419,NA,NA,NA,71715.872346408,11916.5612259244,11663.5034443976,253.057781526782,70471.6715872346,1244.20075917334,5.62350625615071
"Mórahalmi","Csongrád-Csanád",2019,12.61365428,1111.73563141,69.3,623,0,19.8281154653442,46.2707581233739,"nincs",0,0,991.57337818,494.03479266,8.62946429,12231.03030303,7329.55555556,9.11466767,5.93803485975759,1.39718467288414,6.98592336442069,5.93803485975759,1.74648084110517,3.49296168221035,2.44507317754724,NA,0.349296168221035,NA,NA,70492.1583010234,11520.8355164344,11177.8266792413,343.008837193056,69412.8331412204,1079.325159803,5.58873869153655
"Mórahalmi","Csongrád-Csanád",2020,10.46462955,1201.95039182,70.6,569,0,19.8281154653442,46.2707581233739,"nincs",0,0,844.14678387,460.44370029,8.74324324,11866.24242424,7063.75,8.88078034,5.57355348869614,1.39338837217403,6.96694186087017,5.92190058173964,1.74173546521754,3.48347093043509,2.43842965130456,0.348347093043509,0.348347093043509,NA,NA,68203.9223882677,9842.54711394433,9788.55331452259,53.9937994217438,67268.6104434459,935.31194482182,5.57355348869614
"Mórahalmi","Csongrád-Csanád",2021,9.02401777,1318.99828848,73.5,706,0,19.8281154653442,46.2707581233739,"nincs",0,0,1114.11911703,520.61640983,8.47533632,11291.9375,7346,11.68911615,5.53307742850227,1.03745201784417,6.91634678562783,5.87889476778366,1.72908669640696,3.45817339281392,2.42072137496974,0.345817339281392,0.691634678562783,18565.2038593215,4303.35097001764,81044.3683646298,13194.6605802815,8886.8139848532,4.49562541065809,61755.7146315316,723.449873776671,5.53307742850227
"Móri","Fejér",2012,4.63130473,972.27302128,58.7,346,0,18.2003886709643,47.3453688564373,"nincs",0,0,1852.52189015,1224.40118677,9.93117409,NA,NA,8.02909279,5.21799628942486,1.1595547309833,6.66743970315399,5.21799628942486,1.1595547309833,1.1595547309833,4.05844155844156,NA,NA,NA,NA,64338.1841372913,6036.93181818182,5881.26159554731,155.670222634508,60692.254174397,3645.92996289425,4.63821892393321
"Móri","Fejér",2013,3.48862563,1037.39466348,60.3,404,0,18.2003886709643,47.3453688564373,"nincs",0,0,1546.62402791,1151.24645686,9.78823529,NA,NA,8.08744666,5.24796641301496,1.16621475844777,6.12262748185078,5.24796641301496,1.16621475844777,1.16621475844777,4.08175165456719,NA,NA,NA,NA,64737.1643488148,5615.324061926,5487.04043849675,128.283623429255,61131.5198693839,3605.64447943089,4.95641272340302
"Móri","Fejér",2014,2.92821481,1127.45946718,63.9,728,0,18.2003886709643,47.3453688564373,"nincs",0,0,1440.68168841,963.38267375,9.61710037,NA,NA,8.56392059,4.99970589965296,1.17640138815364,5.88200694076819,5.29380624669137,1.17640138815364,1.17640138815364,4.11740485853773,0.29410034703841,NA,NA,NA,65826.4219751779,6359.03770366449,6271.68990059408,87.3478030704076,62368.6841950474,3457.73778013058,4.99970589965296
"Móri","Fejér",2015,4.71538246,1209.36146515,68.9,641,0,18.2003886709643,47.3453688564373,"nincs",0,0,1214.21098389,819.29770272,9.12411348,12965.05882353,5139.25,7.94041997,5.02052508785919,1.18130002067275,6.79247511886831,5.31585009302738,1.18130002067275,1.47662502584094,3.83922506718644,0.295325005168188,NA,NA,NA,65091.4030890996,6070.99613124243,5987.41915477983,83.5769764625971,62143.7642125159,2947.63887658368,4.725200082691
"Móri","Fejér",2016,4.13393964,1315.98769363,68.4,536,92,18.2003886709643,47.3453688564373,"magas",0,0,1325.81350027,882.8913955,9.00357143,13323.39393939,5337.75,9.08048986,4.72380502494759,1.1809512562369,6.49523190930294,5.31428065306604,1.1809512562369,1.1809512562369,4.13332939682915,0.590475628118449,NA,NA,NA,64903.9000915237,6303.62256797851,6222.43216911222,81.1903988662868,62294.8835286824,2609.01656284137,5.01904283900682
"Móri","Fejér",2017,5.31553613,1486.89019755,69.4,519,84,18.2003886709643,47.3453688564373,"alacsony",0,0,1187.13640256,741.22198269,9.01459854,13511.8125,5225,11.11162392,4.72603751292276,1.18150937823069,6.49830158026879,5.3167922020381,1.18150937823069,1.18150937823069,4.13528282380741,0.590754689115345,NA,NA,NA,63857.3327425786,6173.38650125535,6117.56018313395,55.8263181214001,61265.3965440851,2591.93619849358,5.02141485748043
"Móri","Fejér",2018,5.82335814,1672.69711111,70.7,664,65,18.2003886709643,47.3453688564373,"nincs",0,0,755.4185048,466.23485843,9.5875,14407.25925926,5317.75,12.09366942,3.83232120747597,1.17917575614645,6.4854666588055,5.30629090265904,1.17917575614645,1.17917575614645,4.12711514651259,1.47396969518307,NA,NA,NA,62535.2278757149,6270.5618772478,6227.8167560875,42.7451211603089,60655.0321325394,1880.19574317552,4.71670302458581
"Móri","Fejér",2019,9.11295657,1851.67220492,72.4,847,73,18.2003886709643,47.3453688564373,"alacsony",0,0,861.3213787,482.104799,9.27272727,14743.25925926,5270.5,15.27534954,4.10400726995574,1.17257350570164,6.44915428135901,5.27658077565737,1.17257350570164,1.17257350570164,4.10400726995574,1.17257350570164,NA,NA,NA,58345.498783455,6180.04866180049,6144.28516987659,35.7634919239,56651.1300677161,1694.36871573887,4.69029402280655
"Móri","Fejér",2020,7.05539959,1883.04419155,74.6,825,71,18.2003886709643,47.3453688564373,"alacsony",0,0,846.64795026,552.67296753,9.20599251,13382.62068966,4444.5,16.6238109,4.42216981132075,1.17924528301887,6.48584905660377,5.30660377358491,1.17924528301887,1.17924528301887,4.12735849056604,0.884433962264151,NA,NA,NA,57207.5471698113,5241.15566037736,5225.53066037736,15.625,56011.2028301887,1196.34433962264,4.71698113207547
"Móri","Fejér",2021,11.2329658,2112.61726285,74.7,953,70,18.2003886709643,47.3453688564373,"alacsony",0,0,801.08782406,452.27467557,9.49042146,11603.3125,3524.5,21.2609712,5.03882862054656,1.18560673424625,6.81723872191594,5.33523030410813,1.18560673424625,1.18560673424625,4.14962356986188,0.296401683561563,NA,10489.6555812437,2127.86768628846,65517.5173394985,6306.53862113937,4156.73721026735,21.9337245835556,53887.0116782263,1140.85008002845,4.742426936985
"Mosonmagyaróvári","Győr-Moson-Sopron",2012,31.86743149,782.01677944,61.6,920,0,17.2714391767965,47.8491318729384,"nincs",0,0,3592.70651481,2100.47939701,10.25645756,NA,NA,11.02348045,4.41184580598908,0.965091270060111,5.79054762036067,4.6875861688634,0.965091270060111,2.61953344730602,2.06805272155738,0.275740362874318,NA,NA,NA,63267.1096895164,6957.06722550047,6745.57436717587,211.492858324602,60165.0306071803,3102.07908233607,4.27397562455192
"Mosonmagyaróvári","Győr-Moson-Sopron",2013,12.79273703,814.14050537,63.4,852,0,17.2714391767965,47.8491318729384,"nincs",0,0,2924.44719557,2045.46236115,10.61651376,NA,NA,10.67551564,4.39180379616541,0.960707080411183,5.7642424824671,4.66629153342574,0.960707080411183,2.60763350397321,2.05865802945253,0.274487737260338,NA,NA,NA,62516.3663313341,6708.34305477403,6515.24093161138,193.102123162648,59399.4208308744,3116.94550045977,3.9800721902749
"Mosonmagyaróvári","Győr-Moson-Sopron",2014,33.35224205,864.25094286,67.2,886,0,17.2714391767965,47.8491318729384,"nincs",0,0,3029.0396878,1962.86145834,10.43315508,NA,NA,12.16880332,4.35646799357421,0.952977373594358,5.85400386636534,4.4926076183734,0.952977373594358,2.45051324638549,2.04209437198791,0.136139624799194,NA,NA,NA,60170.7190894982,6963.40566885398,6823.18185531081,140.22381354317,57149.5085359545,3021.21055354371,4.08418874397582
"Mosonmagyaróvári","Győr-Moson-Sopron",2015,24.42549207,911.60130099,68.3,879,0,17.2714391767965,47.8491318729384,"nincs",0,0,2390.98427948,1652.7916302,10.20979021,13705.90769231,7460.85714286,13.05809928,4.46350073715391,0.946803186669011,5.95133431620521,4.59875833524948,0.946803186669011,2.56989436381589,2.0288639714336,0.135257598095573,NA,NA,NA,60249.4150108882,7063.9633181394,6939.79684308766,124.166475051736,58276.6829426643,1972.73206822393,4.19298554096276
"Mosonmagyaróvári","Győr-Moson-Sopron",2016,31.97021509,983.94453844,69.8,742,95,17.2714391767965,47.8491318729384,"magas",0,0,2221.72760567,1417.75088862,9.80033557,13407.97014925,7340.85714286,14.40023133,4.57419615229383,0.941746266648729,6.18861832369164,4.57419615229383,0.941746266648729,2.55616843804655,2.01802771424728,NA,NA,NA,NA,60428.7636216871,6913.22480828737,6808.42190232746,104.802905959909,58630.5663931118,1798.19722857527,4.17059060944437
"Mosonmagyaróvári","Győr-Moson-Sopron",2017,85.70263459,1087.68201911,71.8,885,79,17.2714391767965,47.8491318729384,"alacsony",0,0,2036.27320556,1239.41251579,9.90273038,13262.74626866,7398,15.45607369,4.38497415522809,0.93014603292717,6.24526622108242,4.51785215993197,0.93014603292717,2.52468208937375,1.99317007055822,0.132878004703881,NA,NA,NA,59037.9632459439,6881.2203515952,6770.66585168157,110.554499913629,57515.8457020609,1522.11754388296,4.11921814582032
"Mosonmagyaróvári","Győr-Moson-Sopron",2018,58.69357338,1217.35767817,73.6,901,70,17.2714391767965,47.8491318729384,"alacsony",0,0,1854.45312758,1184.42312131,9.89845095,13597.32307692,7380.71428571,17.6465793,4.18968813008982,0.916494278457147,5.8917489329388,4.45154363822043,0.916494278457147,2.48762732724083,1.9639163109796,0.261855508130614,NA,NA,NA,57858.6765822619,6764.38241378407,6658.9855717615,105.396842022572,56521.1186467307,1337.55793553117,4.05876037602451
"Mosonmagyaróvári","Győr-Moson-Sopron",2019,67.69290852,1362.41858364,74.4,1063,59,17.2714391767965,47.8491318729384,"nincs",0,0,1860.25319751,1152.08123149,9.91463415,13453.63076923,7548,19.5158419,4.27145760254734,0.906066764176709,6.21302924006886,4.40089571171544,0.906066764176709,2.45932407419392,1.94157163752152,0.129438109168101,NA,NA,NA,56595.9071669881,6838.9919360058,6730.78167674127,108.210259264533,55268.3899193601,1327.51724762805,3.88314327504304
"Mosonmagyaróvári","Győr-Moson-Sopron",2020,108.09237215,1367.17967171,76.7,978,63,17.2714391767965,47.8491318729384,"nincs",0,0,1672.01432794,1054.34362995,9.65816327,13322.39393939,6267,21.28195896,4.08638367427807,0.866808658180197,5.82000099063847,4.21021348258953,0.866808658180197,2.35276635791768,1.85744712467185,0.123829808311457,NA,NA,NA,54440.4130962405,5432.2898608153,5382.6341076824,49.6557531328941,53519.8623012532,920.550794987369,4.08638367427807
"Mosonmagyaróvári","Győr-Moson-Sopron",2021,38.74223459,1520.07313768,77.5,919,61,17.2714391767965,47.8491318729384,"nincs",0,0,1959.32065368,852.57592676,9.40614334,12479.50769231,5369.28571429,25.88988499,3.93405539641755,0.860574617966339,5.65520463235023,4.17993385869365,0.860574617966339,2.33584539162292,1.84408846707073,0.245878462276097,NA,11609.7662925216,2309.04463923483,61471.9514144159,6929.71564155838,4570.88061371264,49.7903886109096,49323.0965933539,539.088528540343,3.8111161652795
"Nagyatádi","Somogy",2012,0.38194909,582.08745148,52.2,212,0,17.3782311557849,46.2416542574136,"nincs",0,0,4048.66031358,2555.23938659,9.36651584,NA,NA,4.87691083,6.13026819923372,0.766283524904215,7.27969348659004,6.51340996168582,0.766283524904215,2.29885057471264,4.21455938697318,0.383141762452107,NA,NA,NA,80227.2030651341,4727.969348659,4696.55172413793,31.4176245210728,78037.1647509579,2190.03831417625,5.74712643678161
"Nagyatádi","Somogy",2013,1.54044634,616.40699248,52.6,249,0,17.3782311557849,46.2416542574136,"nincs",0,0,3107.85049968,2249.05166272,8.96017699,NA,NA,5.09837143,6.58073007393644,0.774203538110169,7.35493361204661,6.58073007393644,0.774203538110169,2.32261061433051,4.25811945960593,NA,NA,NA,NA,82736.4224054504,5801.88131459761,5760.46142530871,41.419889288894,80852.0109936902,1884.41141176015,5.41942476677118
